,greedy,dynamic_programming,branch_and_bound
knapPI_1_1000_10000000_480.csv,0.01,50000.0,2.52
knapPI_1_1000_10000000_481.csv,0.0,50000.0,2.54
knapPI_1_1000_10000000_482.csv,50000.0,50000.0,9.5
knapPI_1_1000_10000000_483.csv,0.0,50000.0,2.54
knapPI_1_1000_10000000_484.csv,50000.0,50000.0,2.75
knapPI_1_1000_10000000_485.csv,50000.0,50000.0,3.59
knapPI_1_1000_10000000_486.csv,50000.0,50000.0,4.46
knapPI_1_1000_10000000_487.csv,50000.0,50000.0,1.5
knapPI_1_1000_10000000_488.csv,50000.0,50000.0,3.5
knapPI_1_1000_10000000_489.csv,50000.0,50000.0,2.73
knapPI_1_1000_10000000_49.csv,50000.0,50000.0,2.55
knapPI_1_1000_10000000_490.csv,50000.0,50000.0,3.93
knapPI_1_1000_10000000_491.csv,0.0,50000.0,2.47
knapPI_1_1000_10000000_492.csv,50000.0,50000.0,13.23
knapPI_1_1000_10000000_493.csv,50000.0,50000.0,31.24
knapPI_1_1000_10000000_494.csv,50000.0,50000.0,256.7
knapPI_1_1000_10000000_495.csv,0.0,50000.0,3.4
knapPI_1_1000_10000000_496.csv,0.0,50000.0,1.57
knapPI_1_1000_10000000_497.csv,50000.0,50000.0,5.61
knapPI_1_1000_10000000_498.csv,50000.0,50000.0,5.6
knapPI_1_1000_10000000_499.csv,50000.0,50000.0,0.7
knapPI_1_1000_10000000_5.csv,50000.0,50000.0,3.56
knapPI_1_1000_10000000_50.csv,50000.0,50000.0,2.85
knapPI_1_1000_10000000_500.csv,0.0,50000.0,1.51
knapPI_1_1000_10000000_501.csv,0.0,50000.0,1.44
knapPI_1_1000_10000000_502.csv,50000.0,50000.0,10.01
knapPI_1_1000_10000000_503.csv,50000.0,50000.0,0.59
knapPI_1_1000_10000000_504.csv,50000.0,50000.0,3.44
knapPI_1_1000_10000000_505.csv,50000.0,50000.0,1.52
knapPI_1_1000_10000000_506.csv,50000.0,50000.0,3.71
knapPI_1_1000_10000000_507.csv,0.0,50000.0,2.17
knapPI_1_1000_10000000_508.csv,0.0,50000.0,2.07
knapPI_1_1000_10000000_509.csv,50000.0,50000.0,3.17
knapPI_1_1000_10000000_51.csv,50000.0,50000.0,5.79
knapPI_1_1000_10000000_510.csv,50000.0,50000.0,4.58
knapPI_1_1000_10000000_511.csv,50000.0,50000.0,2.24
knapPI_1_1000_10000000_512.csv,0.0,50000.0,1.5
knapPI_1_1000_10000000_513.csv,0.0,50000.0,2.53
knapPI_1_1000_10000000_514.csv,50000.0,50000.0,5.27
knapPI_1_1000_10000000_515.csv,0.0,50000.0,2.2
knapPI_1_1000_10000000_516.csv,50000.0,50000.0,2.45
knapPI_1_1000_10000000_517.csv,50000.0,50000.0,4.56
knapPI_1_1000_10000000_518.csv,50000.0,50000.0,2.66
knapPI_1_1000_10000000_519.csv,0.0,50000.0,1.43
knapPI_1_1000_10000000_52.csv,50000.0,50000.0,0.53
knapPI_1_1000_10000000_520.csv,50000.0,50000.0,4.92
knapPI_1_1000_10000000_521.csv,0.0,50000.0,2.47
knapPI_1_1000_10000000_522.csv,0.0,50000.0,0.53
knapPI_1_1000_10000000_523.csv,50000.0,50000.0,2.46
knapPI_1_1000_10000000_524.csv,50000.0,50000.0,4.37
knapPI_1_1000_10000000_525.csv,50000.0,50000.0,1.59
knapPI_1_1000_10000000_526.csv,50000.0,50000.0,1.57
knapPI_1_1000_10000000_527.csv,50000.0,50000.0,1.54
knapPI_1_1000_10000000_528.csv,50000.0,50000.0,3.56
knapPI_1_1000_10000000_529.csv,50000.0,50000.0,2.7
knapPI_1_1000_10000000_53.csv,50000.0,50000.0,2.66
knapPI_1_1000_10000000_530.csv,0.0,50000.0,3.51
knapPI_1_1000_10000000_531.csv,50000.0,50000.0,3.56
knapPI_1_1000_10000000_532.csv,50000.0,50000.0,0.52
knapPI_1_1000_10000000_533.csv,50000.0,50000.0,3.54
knapPI_1_1000_10000000_534.csv,50000.0,50000.0,2.55
knapPI_1_1000_10000000_535.csv,50000.0,50000.0,3.83
knapPI_1_1000_10000000_536.csv,0.01,50000.0,4.31
knapPI_1_1000_10000000_537.csv,50000.0,50000.0,3.33
knapPI_1_1000_10000000_538.csv,50000.0,50000.0,1.46
knapPI_1_1000_10000000_539.csv,50000.0,50000.0,1.48
knapPI_1_1000_10000000_54.csv,50000.0,50000.0,14.09
knapPI_1_1000_10000000_540.csv,50000.0,50000.0,3.86
knapPI_1_1000_10000000_541.csv,0.0,50000.0,3.49
knapPI_1_1000_10000000_542.csv,0.0,50000.0,2.1
knapPI_1_1000_10000000_543.csv,0.0,50000.0,2.74
knapPI_1_1000_10000000_544.csv,50000.0,50000.0,4.0
knapPI_1_1000_10000000_545.csv,50000.0,50000.0,3.53
knapPI_1_1000_10000000_546.csv,50000.0,50000.0,2.12
knapPI_1_1000_10000000_547.csv,50000.0,50000.0,2.49
knapPI_1_1000_10000000_548.csv,0.0,50000.0,2.52
knapPI_1_1000_10000000_549.csv,50000.0,50000.0,1.11
knapPI_1_1000_10000000_55.csv,50000.0,50000.0,0.54
knapPI_1_1000_10000000_550.csv,50000.0,50000.0,2.14
knapPI_1_1000_10000000_551.csv,0.0,50000.0,3.7
knapPI_1_1000_10000000_552.csv,0.0,50000.0,1.41
knapPI_1_1000_10000000_553.csv,50000.0,50000.0,0.44
knapPI_1_1000_10000000_554.csv,50000.0,50000.0,3.46
knapPI_1_1000_10000000_555.csv,0.01,50000.0,2.3
knapPI_1_1000_10000000_556.csv,0.0,50000.0,1.43
knapPI_1_1000_10000000_557.csv,0.0,50000.0,3.02
knapPI_1_1000_10000000_558.csv,0.0,50000.0,1.69
knapPI_1_1000_10000000_559.csv,50000.0,50000.0,3.01
knapPI_1_1000_10000000_56.csv,0.0,50000.0,1.48
knapPI_1_1000_10000000_560.csv,50000.0,50000.0,2.52
knapPI_1_1000_10000000_561.csv,50000.0,50000.0,2.5
knapPI_1_1000_10000000_562.csv,0.02,50000.0,5.0
knapPI_1_1000_10000000_563.csv,50000.0,50000.0,1.47
knapPI_1_1000_10000000_564.csv,0.0,50000.0,2.1
knapPI_1_1000_10000000_565.csv,0.0,50000.0,1.95
knapPI_1_1000_10000000_566.csv,0.0,50000.0,1.6
knapPI_1_1000_10000000_567.csv,50000.0,50000.0,4.08
knapPI_1_1000_10000000_568.csv,0.0,50000.0,3.47
knapPI_1_1000_10000000_569.csv,0.01,50000.0,1.53
knapPI_1_1000_10000000_57.csv,50000.0,50000.0,1.53
knapPI_1_1000_10000000_570.csv,50000.0,50000.0,4.53
knapPI_1_1000_10000000_571.csv,0.0,50000.0,1.5
knapPI_1_1000_10000000_572.csv,50000.0,50000.0,1.77
knapPI_1_1000_10000000_573.csv,0.0,50000.0,3.51
knapPI_1_1000_10000000_574.csv,0.01,50000.0,1.5
knapPI_1_1000_10000000_575.csv,0.1,50000.0,3.47
knapPI_1_1000_10000000_576.csv,0.01,50000.0,1.05
knapPI_1_1000_10000000_577.csv,50000.0,50000.0,4.53
knapPI_1_1000_10000000_578.csv,50000.0,50000.0,2.66
knapPI_1_1000_10000000_579.csv,0.02,50000.0,2.47
knapPI_1_1000_10000000_58.csv,50000.0,50000.0,2.8
knapPI_1_1000_10000000_580.csv,50000.0,50000.0,1.49
knapPI_1_1000_10000000_59.csv,0.0,50000.0,5.6
knapPI_1_1000_10000000_6.csv,50000.0,50000.0,1.53
knapPI_1_1000_10000000_60.csv,50000.0,50000.0,2.86
knapPI_1_1000_10000000_61.csv,50000.0,50000.0,3.08
knapPI_1_1000_10000000_62.csv,50000.0,50000.0,3.62
knapPI_1_1000_10000000_63.csv,0.0,50000.0,2.55
knapPI_1_1000_10000000_64.csv,50000.0,50000.0,2.03
knapPI_1_1000_10000000_65.csv,50000.0,50000.0,16.33
knapPI_1_1000_10000000_66.csv,50000.0,50000.0,0.6
knapPI_1_1000_10000000_67.csv,0.0,50000.0,2.47
knapPI_1_1000_10000000_68.csv,50000.0,50000.0,4.95
knapPI_1_1000_10000000_69.csv,50000.0,50000.0,2082.52
knapPI_1_1000_10000000_7.csv,50000.0,50000.0,0.55
knapPI_1_1000_10000000_70.csv,50000.0,50000.0,4.33
knapPI_1_1000_10000000_71.csv,50000.0,50000.0,2.85
knapPI_1_1000_10000000_72.csv,50000.0,50000.0,3.08
knapPI_1_1000_10000000_73.csv,50000.0,50000.0,91.32
knapPI_1_1000_10000000_74.csv,50000.0,50000.0,4.06
knapPI_1_1000_10000000_75.csv,0.0,50000.0,0.43
knapPI_1_1000_10000000_76.csv,50000.0,50000.0,62.1
knapPI_1_1000_10000000_77.csv,50000.0,50000.0,0.48
knapPI_1_1000_10000000_78.csv,50000.0,50000.0,3.91
knapPI_1_1000_10000000_79.csv,50000.0,50000.0,2.82
knapPI_1_1000_10000000_8.csv,0.0,50000.0,1.7
knapPI_1_1000_10000000_80.csv,0.0,50000.0,1.43
knapPI_1_1000_10000000_81.csv,50000.0,50000.0,111.21
knapPI_1_1000_10000000_82.csv,50000.0,50000.0,1.73
knapPI_1_1000_10000000_83.csv,0.0,50000.0,1.52
knapPI_1_1000_10000000_84.csv,50000.0,50000.0,109.23
knapPI_1_1000_10000000_85.csv,50000.0,50000.0,222.93
knapPI_1_1000_10000000_86.csv,50000.0,50000.0,2.3
knapPI_1_1000_10000000_87.csv,50000.0,50000.0,40.05
knapPI_1_1000_10000000_88.csv,0.0,50000.0,2.91
knapPI_1_1000_10000000_89.csv,0.0,50000.0,1.5
knapPI_1_1000_10000000_9.csv,0.01,50000.0,4.56
knapPI_1_1000_10000000_90.csv,50000.0,50000.0,1.55
knapPI_1_1000_10000000_91.csv,0.0,50000.0,2.79
knapPI_1_1000_10000000_92.csv,50000.0,50000.0,2.51
knapPI_1_1000_10000000_93.csv,50000.0,50000.0,1751.03
knapPI_1_1000_10000000_94.csv,0.01,50000.0,3.32
knapPI_1_1000_10000000_95.csv,50000.0,50000.0,1.53
knapPI_1_1000_10000000_96.csv,50000.0,50000.0,10.78
knapPI_1_1000_10000000_97.csv,50000.0,50000.0,5.9
knapPI_1_1000_10000000_98.csv,50000.0,50000.0,5002.4
knapPI_1_1000_10000000_99.csv,50000.0,50000.0,2.89
knapPI_1_1000_1000000_1.csv,50000.0,470.78,50000.0
knapPI_1_1000_1000000_10.csv,50000.0,50000.0,4.87
knapPI_1_1000_1000000_100.csv,50000.0,50000.0,40.04
knapPI_1_1000_1000000_101.csv,50000.0,50000.0,3.81
knapPI_1_1000_1000000_102.csv,0.0,50000.0,4.71
knapPI_1_1000_1000000_103.csv,50000.0,50000.0,5000.62
knapPI_1_1000_1000000_104.csv,0.0,50000.0,4.49
knapPI_1_1000_1000000_105.csv,50000.0,50000.0,2.17
knapPI_1_1000_1000000_106.csv,50000.0,50000.0,2.57
knapPI_1_1000_1000000_107.csv,50000.0,50000.0,2.76
knapPI_1_1000_1000000_108.csv,50000.0,50000.0,1.99
knapPI_1_1000_1000000_109.csv,50000.0,50000.0,5.47
knapPI_1_1000_1000000_11.csv,0.01,50000.0,2.45
knapPI_1_1000_1000000_110.csv,50000.0,50000.0,3.17
knapPI_1_1000_1000000_111.csv,50000.0,50000.0,5000.31
knapPI_1_1000_1000000_112.csv,50000.0,50000.0,70.89
knapPI_1_1000_1000000_113.csv,50000.0,50000.0,3.07
knapPI_1_1000_1000000_114.csv,50000.0,50000.0,99.45
knapPI_1_1000_1000000_115.csv,0.0,50000.0,2.14
knapPI_1_1000_1000000_116.csv,50000.0,50000.0,113.63
knapPI_1_1000_1000000_117.csv,50000.0,50000.0,3.17
knapPI_1_1000_1000000_118.csv,50000.0,50000.0,5.72
knapPI_1_1000_1000000_119.csv,50000.0,50000.0,3.59
knapPI_1_1000_1000000_12.csv,50000.0,50000.0,33.0
knapPI_1_1000_1000000_120.csv,50000.0,50000.0,3135.07
knapPI_1_1000_1000000_121.csv,50000.0,50000.0,1.75
knapPI_1_1000_1000000_122.csv,50000.0,50000.0,4.5
knapPI_1_1000_1000000_123.csv,50000.0,50000.0,4921.77
knapPI_1_1000_1000000_124.csv,0.0,50000.0,1.55
knapPI_1_1000_1000000_125.csv,50000.0,50000.0,8.16
knapPI_1_1000_1000000_126.csv,0.0,50000.0,2.73
knapPI_1_1000_1000000_127.csv,50000.0,50000.0,5.77
knapPI_1_1000_1000000_128.csv,50000.0,50000.0,391.65
knapPI_1_1000_1000000_129.csv,50000.0,50000.0,5.33
knapPI_1_1000_1000000_13.csv,50000.0,50000.0,0.63
knapPI_1_1000_1000000_130.csv,50000.0,50000.0,93.43
knapPI_1_1000_1000000_131.csv,50000.0,50000.0,6.05
knapPI_1_1000_1000000_132.csv,50000.0,50000.0,4.46
knapPI_1_1000_1000000_133.csv,0.0,50000.0,1.48
knapPI_1_1000_1000000_134.csv,50000.0,50000.0,4.36
knapPI_1_1000_1000000_135.csv,50000.0,50000.0,3.36
knapPI_1_1000_1000000_136.csv,50000.0,50000.0,2.66
knapPI_1_1000_1000000_137.csv,50000.0,50000.0,504.73
knapPI_1_1000_1000000_138.csv,50000.0,50000.0,5000.61
knapPI_1_1000_1000000_139.csv,50000.0,50000.0,0.56
knapPI_1_1000_1000000_14.csv,50000.0,50000.0,3.45
knapPI_1_1000_1000000_140.csv,50000.0,50000.0,342.82
knapPI_1_1000_1000000_141.csv,50000.0,50000.0,2.11
knapPI_1_1000_1000000_142.csv,0.0,50000.0,2.47
knapPI_1_1000_1000000_143.csv,50000.0,50000.0,2.94
knapPI_1_1000_1000000_144.csv,50000.0,50000.0,410.99
knapPI_1_1000_1000000_145.csv,50000.0,50000.0,1.6
knapPI_1_1000_1000000_146.csv,50000.0,50000.0,25.91
knapPI_1_1000_1000000_147.csv,50000.0,50000.0,4.73
knapPI_1_1000_1000000_148.csv,0.0,50000.0,1.45
knapPI_1_1000_1000000_149.csv,50000.0,50000.0,5002.08
knapPI_1_1000_1000000_15.csv,50000.0,50000.0,1.79
knapPI_1_1000_1000000_150.csv,50000.0,50000.0,4.01
knapPI_1_1000_1000000_151.csv,50000.0,50000.0,5.28
knapPI_1_1000_1000000_152.csv,50000.0,50000.0,5001.77
knapPI_1_1000_1000000_153.csv,0.0,50000.0,2.09
knapPI_1_1000_1000000_154.csv,50000.0,50000.0,3.38
knapPI_1_1000_1000000_155.csv,50000.0,50000.0,1.7
knapPI_1_1000_1000000_156.csv,50000.0,50000.0,5001.08
knapPI_1_1000_1000000_157.csv,0.0,50000.0,2.6
knapPI_1_1000_1000000_158.csv,50000.0,50000.0,5000.91
knapPI_1_1000_1000000_159.csv,0.0,50000.0,2.54
knapPI_1_1000_1000000_16.csv,0.01,50000.0,0.39
knapPI_1_1000_1000000_160.csv,0.0,50000.0,1.97
knapPI_1_1000_1000000_161.csv,0.0,50000.0,3.52
knapPI_1_1000_1000000_162.csv,50000.0,50000.0,14.91
knapPI_1_1000_1000000_163.csv,50000.0,50000.0,6.35
knapPI_1_1000_1000000_164.csv,50000.0,50000.0,3.74
knapPI_1_1000_1000000_165.csv,50000.0,50000.0,1587.46
knapPI_1_1000_1000000_166.csv,50000.0,50000.0,27.34
knapPI_1_1000_1000000_167.csv,50000.0,50000.0,0.55
knapPI_1_1000_1000000_168.csv,50000.0,50000.0,2386.87
knapPI_1_1000_1000000_169.csv,50000.0,50000.0,4.75
knapPI_1_1000_1000000_17.csv,50000.0,50000.0,2.6
knapPI_1_1000_1000000_170.csv,50000.0,50000.0,4.54
knapPI_1_1000_1000000_171.csv,50000.0,50000.0,5.0
knapPI_1_1000_1000000_172.csv,50000.0,50000.0,5002.01
knapPI_1_1000_1000000_173.csv,50000.0,50000.0,5001.34
knapPI_1_1000_1000000_174.csv,50000.0,50000.0,5001.11
knapPI_1_1000_1000000_175.csv,50000.0,50000.0,4.96
knapPI_1_1000_1000000_176.csv,50000.0,50000.0,12.82
knapPI_1_1000_1000000_177.csv,50000.0,50000.0,53.58
knapPI_1_1000_1000000_178.csv,50000.0,50000.0,1020.44
knapPI_1_1000_1000000_179.csv,50000.0,50000.0,0.57
knapPI_1_1000_1000000_18.csv,50000.0,50000.0,2.58
knapPI_1_1000_1000000_180.csv,0.0,50000.0,2.51
knapPI_1_1000_1000000_181.csv,50000.0,50000.0,5001.1
knapPI_1_1000_1000000_182.csv,0.0,50000.0,1.9
knapPI_1_1000_1000000_183.csv,0.0,50000.0,3.49
knapPI_1_1000_1000000_184.csv,50000.0,50000.0,4.24
knapPI_1_1000_1000000_185.csv,50000.0,50000.0,5001.35
knapPI_1_1000_1000000_186.csv,50000.0,50000.0,5.21
knapPI_1_1000_1000000_187.csv,50000.0,50000.0,4.62
knapPI_1_1000_1000000_188.csv,50000.0,50000.0,2748.26
knapPI_1_1000_1000000_189.csv,50000.0,50000.0,3.88
knapPI_1_1000_1000000_19.csv,0.0,50000.0,3.48
knapPI_1_1000_1000000_190.csv,50000.0,50000.0,5000.61
knapPI_1_1000_1000000_191.csv,50000.0,50000.0,11.04
knapPI_1_1000_1000000_192.csv,50000.0,50000.0,5000.26
knapPI_1_1000_1000000_193.csv,50000.0,50000.0,1.5
knapPI_1_1000_1000000_194.csv,50000.0,50000.0,1.27
knapPI_1_1000_1000000_195.csv,50000.0,50000.0,2.41
knapPI_1_1000_1000000_196.csv,50000.0,50000.0,6.66
knapPI_1_1000_1000000_197.csv,0.01,50000.0,0.51
knapPI_1_1000_1000000_198.csv,50000.0,50000.0,38.36
knapPI_1_1000_1000000_199.csv,50000.0,50000.0,13.05
knapPI_1_1000_1000000_2.csv,50000.0,2197.22,0.54
knapPI_1_1000_1000000_20.csv,50000.0,50000.0,1.75
knapPI_1_1000_1000000_200.csv,50000.0,50000.0,4.92
knapPI_1_1000_1000000_201.csv,50000.0,50000.0,5001.63
knapPI_1_1000_1000000_202.csv,50000.0,50000.0,68.87
knapPI_1_1000_1000000_203.csv,50000.0,50000.0,2.02
knapPI_1_1000_1000000_204.csv,50000.0,50000.0,7.02
knapPI_1_1000_1000000_205.csv,50000.0,50000.0,3.46
knapPI_1_1000_1000000_206.csv,50000.0,50000.0,1.59
knapPI_1_1000_1000000_207.csv,50000.0,50000.0,1.57
knapPI_1_1000_1000000_208.csv,50000.0,50000.0,22.66
knapPI_1_1000_1000000_209.csv,50000.0,50000.0,10.14
knapPI_1_1000_1000000_21.csv,50000.0,50000.0,3.68
knapPI_1_1000_1000000_210.csv,50000.0,50000.0,5001.91
knapPI_1_1000_1000000_211.csv,50000.0,50000.0,2.8
knapPI_1_1000_1000000_212.csv,50000.0,50000.0,9.54
knapPI_1_1000_1000000_213.csv,50000.0,50000.0,1227.19
knapPI_1_1000_1000000_214.csv,50000.0,50000.0,3.53
knapPI_1_1000_1000000_215.csv,50000.0,50000.0,3.56
knapPI_1_1000_1000000_216.csv,50000.0,50000.0,5000.71
knapPI_1_1000_1000000_217.csv,50000.0,50000.0,5.46
knapPI_1_1000_1000000_218.csv,50000.0,50000.0,1.16
knapPI_1_1000_1000000_219.csv,0.0,50000.0,4.14
knapPI_1_1000_1000000_22.csv,50000.0,50000.0,3.41
knapPI_1_1000_1000000_220.csv,50000.0,50000.0,39.62
knapPI_1_1000_1000000_221.csv,50000.0,50000.0,266.98
knapPI_1_1000_1000000_222.csv,50000.0,50000.0,1.56
knapPI_1_1000_1000000_223.csv,50000.0,50000.0,4.08
knapPI_1_1000_1000000_224.csv,50000.0,50000.0,2.93
knapPI_1_1000_1000000_225.csv,50000.0,50000.0,5000.84
knapPI_1_1000_1000000_226.csv,50000.0,50000.0,38.11
knapPI_1_1000_1000000_227.csv,50000.0,50000.0,5002.0
knapPI_1_1000_1000000_228.csv,50000.0,50000.0,1.52
knapPI_1_1000_1000000_229.csv,50000.0,50000.0,1238.54
knapPI_1_1000_1000000_23.csv,50000.0,50000.0,1.51
knapPI_1_1000_1000000_230.csv,50000.0,50000.0,6.98
knapPI_1_1000_1000000_231.csv,50000.0,50000.0,4.95
knapPI_1_1000_1000000_232.csv,50000.0,50000.0,4.64
knapPI_1_1000_1000000_233.csv,50000.0,50000.0,18.91
knapPI_1_1000_1000000_234.csv,50000.0,50000.0,3.62
knapPI_1_1000_1000000_235.csv,0.0,50000.0,3.42
knapPI_1_1000_1000000_236.csv,0.0,50000.0,2.39
knapPI_1_1000_1000000_237.csv,50000.0,50000.0,4.56
knapPI_1_1000_1000000_238.csv,0.0,50000.0,3.09
knapPI_1_1000_1000000_239.csv,50000.0,50000.0,5000.52
knapPI_1_1000_1000000_24.csv,0.0,50000.0,3.26
knapPI_1_1000_1000000_240.csv,50000.0,50000.0,39.51
knapPI_1_1000_1000000_241.csv,50000.0,50000.0,153.39
knapPI_1_1000_1000000_242.csv,50000.0,50000.0,4.58
knapPI_1_1000_1000000_243.csv,50000.0,50000.0,7.82
knapPI_1_1000_1000000_244.csv,0.0,50000.0,3.42
knapPI_1_1000_1000000_245.csv,50000.0,50000.0,1.14
knapPI_1_1000_1000000_246.csv,50000.0,50000.0,61.8
knapPI_1_1000_1000000_247.csv,50000.0,50000.0,1.85
knapPI_1_1000_1000000_248.csv,50000.0,50000.0,346.7
knapPI_1_1000_1000000_249.csv,50000.0,50000.0,11.23
knapPI_1_1000_1000000_25.csv,50000.0,50000.0,20.7
knapPI_1_1000_1000000_250.csv,50000.0,50000.0,4.02
knapPI_1_1000_1000000_251.csv,50000.0,50000.0,71.15
knapPI_1_1000_1000000_252.csv,50000.0,50000.0,3.12
knapPI_1_1000_1000000_253.csv,50000.0,50000.0,5000.91
knapPI_1_1000_1000000_254.csv,50000.0,50000.0,8.17
knapPI_1_1000_1000000_255.csv,50000.0,50000.0,4.34
knapPI_1_1000_1000000_256.csv,50000.0,50000.0,1044.07
knapPI_1_1000_1000000_257.csv,50000.0,50000.0,258.35
knapPI_1_1000_1000000_258.csv,50000.0,50000.0,26.22
knapPI_1_1000_1000000_259.csv,50000.0,50000.0,31.24
knapPI_1_1000_1000000_26.csv,0.0,50000.0,2.46
knapPI_1_1000_1000000_260.csv,50000.0,50000.0,4.74
knapPI_1_1000_1000000_261.csv,50000.0,50000.0,10.21
knapPI_1_1000_1000000_262.csv,50000.0,50000.0,106.03
knapPI_1_1000_1000000_263.csv,50000.0,50000.0,5001.01
knapPI_1_1000_1000000_264.csv,50000.0,50000.0,1.69
knapPI_1_1000_1000000_265.csv,50000.0,50000.0,158.99
knapPI_1_1000_1000000_266.csv,50000.0,50000.0,8.78
knapPI_1_1000_1000000_267.csv,50000.0,50000.0,3.5
knapPI_1_1000_1000000_268.csv,50000.0,50000.0,107.91
knapPI_1_1000_1000000_269.csv,50000.0,50000.0,2.71
knapPI_1_1000_1000000_27.csv,50000.0,50000.0,1.55
knapPI_1_1000_1000000_270.csv,50000.0,50000.0,5001.49
knapPI_1_1000_1000000_271.csv,0.0,50000.0,3.49
knapPI_1_1000_1000000_272.csv,0.0,50000.0,3.54
knapPI_1_1000_1000000_273.csv,50000.0,50000.0,121.86
knapPI_1_1000_1000000_274.csv,50000.0,50000.0,6.5
knapPI_1_1000_1000000_275.csv,50000.0,50000.0,0.79
knapPI_1_1000_1000000_276.csv,50000.0,50000.0,1.53
knapPI_1_1000_1000000_277.csv,50000.0,50000.0,3726.35
knapPI_1_1000_1000000_278.csv,50000.0,50000.0,228.94
knapPI_1_1000_1000000_279.csv,50000.0,50000.0,10.09
knapPI_1_1000_1000000_28.csv,50000.0,50000.0,3.33
knapPI_1_1000_1000000_280.csv,50000.0,50000.0,2.54
knapPI_1_1000_1000000_281.csv,50000.0,50000.0,302.45
knapPI_1_1000_1000000_282.csv,50000.0,50000.0,2698.23
knapPI_1_1000_1000000_283.csv,50000.0,50000.0,2.51
knapPI_1_1000_1000000_284.csv,50000.0,50000.0,5.91
knapPI_1_1000_1000000_285.csv,50000.0,50000.0,5000.73
knapPI_1_1000_1000000_286.csv,50000.0,50000.0,2.96
knapPI_1_1000_1000000_287.csv,50000.0,50000.0,2.6
knapPI_1_1000_1000000_288.csv,50000.0,50000.0,8.8
knapPI_1_1000_1000000_289.csv,50000.0,50000.0,14.64
knapPI_1_1000_1000000_29.csv,50000.0,50000.0,3.87
knapPI_1_1000_1000000_290.csv,50000.0,50000.0,199.73
knapPI_1_1000_1000000_291.csv,50000.0,50000.0,1.48
knapPI_1_1000_1000000_292.csv,50000.0,50000.0,5.43
knapPI_1_1000_1000000_293.csv,50000.0,50000.0,1.74
knapPI_1_1000_1000000_294.csv,50000.0,50000.0,0.58
knapPI_1_1000_1000000_295.csv,50000.0,50000.0,2.55
knapPI_1_1000_1000000_296.csv,50000.0,50000.0,43.76
knapPI_1_1000_1000000_297.csv,50000.0,50000.0,14.28
knapPI_1_1000_1000000_298.csv,50000.0,50000.0,4.81
knapPI_1_1000_1000000_299.csv,0.0,50000.0,2.46
knapPI_1_1000_1000000_3.csv,0.0,12987.0,2.1
knapPI_1_1000_1000000_30.csv,50000.0,50000.0,2.99
knapPI_1_1000_1000000_300.csv,50000.0,50000.0,26.65
knapPI_1_1000_1000000_301.csv,50000.0,50000.0,3.56
knapPI_1_1000_1000000_302.csv,0.0,50000.0,0.59
knapPI_1_1000_1000000_303.csv,50000.0,50000.0,0.82
knapPI_1_1000_1000000_304.csv,50000.0,50000.0,6.09
knapPI_1_1000_1000000_305.csv,50000.0,50000.0,2.64
knapPI_1_1000_1000000_306.csv,50000.0,50000.0,35.45
knapPI_1_1000_1000000_307.csv,50000.0,50000.0,14.49
knapPI_1_1000_1000000_308.csv,50000.0,50000.0,3.72
knapPI_1_1000_1000000_309.csv,50000.0,50000.0,231.29
knapPI_1_1000_1000000_31.csv,50000.0,50000.0,7.81
knapPI_1_1000_1000000_310.csv,0.0,50000.0,0.92
knapPI_1_1000_1000000_311.csv,50000.0,50000.0,2.06
knapPI_1_1000_1000000_312.csv,50000.0,50000.0,1286.26
knapPI_1_1000_1000000_313.csv,50000.0,50000.0,4.73
knapPI_1_1000_1000000_314.csv,0.0,50000.0,3.17
knapPI_1_1000_1000000_315.csv,50000.0,50000.0,1.13
knapPI_1_1000_1000000_316.csv,0.0,50000.0,2.5
knapPI_1_1000_1000000_317.csv,50000.0,50000.0,4.89
knapPI_1_1000_1000000_318.csv,50000.0,50000.0,4.19
knapPI_1_1000_1000000_319.csv,50000.0,50000.0,2573.69
knapPI_1_1000_1000000_32.csv,50000.0,50000.0,8.67
knapPI_1_1000_1000000_320.csv,50000.0,50000.0,3.69
knapPI_1_1000_1000000_321.csv,50000.0,50000.0,1.72
knapPI_1_1000_1000000_322.csv,50000.0,50000.0,1.7
knapPI_1_1000_1000000_323.csv,50000.0,50000.0,2.64
knapPI_1_1000_1000000_324.csv,50000.0,50000.0,0.88
knapPI_1_1000_1000000_325.csv,0.0,50000.0,2.53
knapPI_1_1000_1000000_326.csv,50000.0,50000.0,4.82
knapPI_1_1000_1000000_327.csv,50000.0,50000.0,5.41
knapPI_1_1000_1000000_328.csv,0.0,50000.0,4.11
knapPI_1_1000_1000000_329.csv,50000.0,50000.0,5.35
knapPI_1_1000_1000000_33.csv,50000.0,50000.0,58.5
knapPI_1_1000_1000000_330.csv,50000.0,50000.0,1869.38
knapPI_1_1000_1000000_331.csv,0.0,50000.0,3.76
knapPI_1_1000_1000000_332.csv,0.0,50000.0,1.87
knapPI_1_1000_1000000_333.csv,50000.0,50000.0,8.53
knapPI_1_1000_1000000_334.csv,50000.0,50000.0,7.52
knapPI_1_1000_1000000_335.csv,0.01,50000.0,1.57
knapPI_1_1000_1000000_336.csv,50000.0,50000.0,2.62
knapPI_1_1000_1000000_337.csv,0.02,50000.0,2.32
knapPI_1_1000_1000000_338.csv,50000.0,50000.0,1523.55
knapPI_1_1000_1000000_339.csv,50000.0,50000.0,5002.85
knapPI_1_1000_1000000_34.csv,50000.0,50000.0,28.55
